"geneID"	"Function"
"3890"	"Rsub_08617"	"pepP; Xaa-Pro aminopeptidase [EC:3.4.11.9]"
"3891"	"Rsub_08621"	"E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]"
"3892"	"Rsub_08622"	"hypothetical_protein"
"3893"	"Rsub_08625"	"hypothetical_protein"
"3894"	"Rsub_08627"	"K16276, BTS; zinc finger protein-like protein"
"3895"	"Rsub_08629"	"TLK; tousled-like kinase [EC:2.7.11.1]"
"3896"	"Rsub_08630"	"GST, gst; glutathione S-transferase [EC:2.5.1.18]"
"3897"	"Rsub_08631"	"hypothetical_protein"
"3898"	"Rsub_08634"	"hypothetical_protein"
"3899"	"Rsub_08637"	"hypothetical_protein"
"3900"	"Rsub_08638"	"hypothetical_protein"
"3901"	"Rsub_08644"	"PPP1R7, SDS22; protein phosphatase 1 regulatory subunit 7"
"3902"	"Rsub_08645"	"SMT1, ERG6; sterol 24-C-methyltransferase [EC:2.1.1.41]"
"3903"	"Rsub_08646"	"SRSF7, SFRS7; serine/arginine-rich splicing factor 7"
"3904"	"Rsub_08647"	"WBP4, FBP21; WW domain-binding protein 4"
"3905"	"Rsub_08651"	"CALM; calmodulin"
"3906"	"Rsub_08653"	"hypothetical_protein"
"3907"	"Rsub_08654"	"hypothetical_protein"
"3908"	"Rsub_08656"	"hypothetical_protein"
"3909"	"Rsub_08659"	"hypothetical_protein"
"3910"	"Rsub_08660"	"hypothetical_protein"
"3911"	"Rsub_08661"	"RAB18; Ras-related protein Rab-18"
"3912"	"Rsub_08671"	"hypothetical_protein"
"3913"	"Rsub_08672"	"hypothetical_protein"
"3914"	"Rsub_08680"	"hypothetical_protein"
"3915"	"Rsub_08681"	"INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]"
"3916"	"Rsub_08682"	"ISS1, VAS1; aromatic aminotransferase [EC:2.6.1.-]"
"3917"	"Rsub_08684"	"hypothetical_protein"
"3918"	"Rsub_08685"	"AP1S1_2; AP-1 complex subunit sigma 1/2"
"3919"	"Rsub_08686"	"hypothetical_protein"
"3920"	"Rsub_08689"	"hypothetical_protein"
"3921"	"Rsub_08690"	"hypothetical_protein"
"3922"	"Rsub_08697"	"hypothetical_protein"
"3923"	"Rsub_08700"	"DEGP1; protease Do-like 1, chloroplastic [EC:3.4.21.-]"
"3924"	"Rsub_08701"	"COPB2, SEC27; coatomer subunit beta'"
"3925"	"Rsub_08708"	"hypothetical_protein"
"3926"	"Rsub_08709"	"XEG113; arabinosyltransferase [EC:2.4.2.-]"
"3927"	"Rsub_08713"	"hypothetical_protein"
"3928"	"Rsub_08715"	"hypothetical_protein"
"3929"	"Rsub_08719"	"NOP2; 25S rRNA (cytosine2870-C5)-methyltransferase [EC:2.1.1.310]"
"3930"	"Rsub_08720"	"hypothetical_protein"
"3931"	"Rsub_08721"	"hypothetical_protein"
"3932"	"Rsub_08723"	"RANBP3; Ran-binding protein 3"
"3933"	"Rsub_08724"	"hypothetical_protein"
"3934"	"Rsub_08725"	"hypothetical_protein"
"3935"	"Rsub_08181"	"hypothetical_protein"
"3936"	"Rsub_08183"	"DDX41, ABS; ATP-dependent RNA helicase DDX41 [EC:5.6.2.7]"
"3937"	"Rsub_08185"	"hypothetical_protein"
"3938"	"Rsub_08190"	"NUDT12_13, nudC; NAD+ diphosphatase [EC:3.6.1.22]"
"3939"	"Rsub_08191"	"hypothetical_protein"
"3940"	"Rsub_08192"	"TFIIH4, GTF2H4, TFB2; transcription initiation factor TFIIH subunit 4"
"3941"	"Rsub_08193"	"VTE5; phytol kinase [EC:2.7.1.182]"
"3942"	"Rsub_08194"	"SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]"
"3943"	"Rsub_08199"	"SLC9A8, NHE8; solute carrier family 9 (sodium/hydrogen exchanger), member 8"
"3944"	"Rsub_08204"	"hypothetical_protein"
"3945"	"Rsub_08206"	"hypothetical_protein"
"3946"	"Rsub_08207"	"hypothetical_protein"
"3947"	"Rsub_08215"	"hypothetical_protein"
"3948"	"Rsub_08216"	"hypothetical_protein"
"3949"	"Rsub_08218"	"hypothetical_protein"
"3950"	"Rsub_08219"	"PEX14; peroxin-14"
"3951"	"Rsub_08221"	"hypothetical_protein"
"3952"	"Rsub_08222"	"hypothetical_protein"
"3953"	"Rsub_08225"	"hypothetical_protein"
"3954"	"Rsub_08229"	"hypothetical_protein"
"3955"	"Rsub_08231"	"RTEL1; regulator of telomere elongation helicase 1 [EC:5.6.2.3]"
"3956"	"Rsub_08232"	"hypothetical_protein"
"3957"	"Rsub_08233"	"hypothetical_protein"
"3958"	"Rsub_08235"	"por; protochlorophyllide reductase [EC:1.3.1.33]"
"3959"	"Rsub_08236"	"COPD, ARCN1, RET2; coatomer subunit delta"
"3960"	"Rsub_08237"	"rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]"
"3961"	"Rsub_08238"	"SRSF10, FUSIP1; serine/arginine-rich splicing factor 10"
"3962"	"Rsub_08239"	"hypothetical_protein"
"3963"	"Rsub_08241"	"hypothetical_protein"
"3964"	"Rsub_08242"	"DDOST, WBP1; dolichyl-diphosphooligosaccharide---protein glycosyltransferase subunit DDOST/WBP1"
"3965"	"Rsub_08244"	"QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]"
"3966"	"Rsub_08249"	"DET2; steroid 5-alpha-reductase [EC:1.3.1.22]"
"3967"	"Rsub_08251"	"hypothetical_protein"
"3968"	"Rsub_08257"	"GGAT; glutamate--glyoxylate aminotransferase [EC:2.6.1.4 2.6.1.2 2.6.1.44]"
"3969"	"Rsub_08268"	"hypothetical_protein"
"3970"	"Rsub_08269"	"PAM; peptidylglycine monooxygenase / peptidylamidoglycolate lyase [EC:1.14.17.3 4.3.2.5]"
"3971"	"Rsub_08271"	"ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit"
"3972"	"Rsub_08427"	"trxB, TRR; thioredoxin reductase (NADPH) [EC:1.8.1.9]"
"3973"	"Rsub_08428"	"ISCU; iron-sulfur cluster assembly enzyme ISCU, mitochondrial"
"3974"	"Rsub_08430"	"hypothetical_protein"
"3975"	"Rsub_08431"	"hypothetical_protein"
"3976"	"Rsub_08432"	"SRSF1, SFRS1, ASF, SF2; serine/arginine-rich splicing factor 1"
"3977"	"Rsub_08440"	"psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]"
"3978"	"Rsub_08441"	"PDIA1, P4HB; protein disulfide-isomerase A1 [EC:5.3.4.1]"
"3979"	"Rsub_08442"	"ATPeV1E, ATP6E; V-type H+-transporting ATPase subunit E"
"3980"	"Rsub_08447"	"PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]"
"3981"	"Rsub_08449"	"APC10, ANAPC10, DOC1; anaphase-promoting complex subunit 10"
"3982"	"Rsub_08450"	"YGK1, HDDC2; 5'-deoxynucleotidase [EC:3.1.3.89]"
"3983"	"Rsub_08453"	"RP-S24e, RPS24; small subunit ribosomal protein S24e"
"3984"	"Rsub_08454"	"hypothetical_protein"
"3985"	"Rsub_08455"	"hypothetical_protein"
"3986"	"Rsub_08459"	"hypothetical_protein"
"3987"	"Rsub_08460"	"RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17"
"3988"	"Rsub_08463"	"hypothetical_protein"
"3989"	"Rsub_08465"	"ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]"
"3990"	"Rsub_08469"	"hypothetical_protein"
"3991"	"Rsub_08471"	"E3.2.1.4; endoglucanase [EC:3.2.1.4]"
"3992"	"Rsub_08472"	"hypothetical_protein"
"3993"	"Rsub_08474"	"kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]"
"3994"	"Rsub_08475"	"hypothetical_protein"
"3995"	"Rsub_08477"	"hypothetical_protein"
"3996"	"Rsub_08478"	"hypothetical_protein"
"3997"	"Rsub_08480"	"hypothetical_protein"
"3998"	"Rsub_08481"	"PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]"
"3999"	"Rsub_08482"	"AATF, BFR2; protein AATF/BFR2"
"4000"	"Rsub_08483"	"IGBP1, TAP42; immunoglobulin-binding protein 1"
"4001"	"Rsub_08485"	"hypothetical_protein"
"4002"	"Rsub_08488"	"FUBP; far upstream element-binding protein"
"4003"	"Rsub_08492"	"VPS16; vacuolar protein sorting-associated protein 16"
"4004"	"Rsub_08496"	"hypothetical_protein"
"4005"	"Rsub_08497"	"TUBA; tubulin alpha"
"4006"	"Rsub_08498"	"hypothetical_protein"
"4007"	"Rsub_08501"	"hypothetical_protein"
"4008"	"Rsub_08503"	"MTR4, SKIV2L2; ATP-dependent RNA helicase DOB1 [EC:5.6.2.6]"
"4009"	"Rsub_08504"	"hypothetical_protein"
"4010"	"Rsub_08038"	"hypothetical_protein"
"4011"	"Rsub_08039"	"ASCC1; activating signal cointegrator complex subunit 1"
"4012"	"Rsub_08040"	"hypothetical_protein"
"4013"	"Rsub_08045"	"SMYD4, ZMYND21; SET and MYND domain-containing protein 4 [EC:2.1.1.-]"
"4014"	"Rsub_08046"	"hypothetical_protein"
"4015"	"Rsub_08047"	"hypothetical_protein"
"4016"	"Rsub_08053"	"hypothetical_protein"
"4017"	"Rsub_08054"	"hypothetical_protein"
"4018"	"Rsub_08056"	"PWD; phosphoglucan, water dikinase [EC:2.7.9.5]"
"4019"	"Rsub_08059"	"chlD, bchD; magnesium chelatase subunit D [EC:6.6.1.1]"
"4020"	"Rsub_08060"	"RSPH14, RTDR1; radial spoke head protein 14"
"4021"	"Rsub_08063"	"WRNexo; werner syndrome-like exonuclease [EC:3.1.11.-]"
"4022"	"Rsub_08066"	"hypothetical_protein"
"4023"	"Rsub_08071"	"NDUFA5; NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5"
"4024"	"Rsub_08073"	"hypothetical_protein"
"4025"	"Rsub_08075"	"hypothetical_protein"
"4026"	"Rsub_08077"	"hypothetical_protein"
"4027"	"Rsub_08078"	"hypothetical_protein"
"4028"	"Rsub_08079"	"SHPRH; E3 ubiquitin-protein ligase SHPRH [EC:5.6.2.- 2.3.2.27]"
"4029"	"Rsub_08081"	"hypothetical_protein"
"4030"	"Rsub_08084"	"E3.2.1.14; chitinase [EC:3.2.1.14]"
"4031"	"Rsub_08085"	"DDX18, HAS1; ATP-dependent RNA helicase DDX18/HAS1 [EC:5.6.2.7]"
"4032"	"Rsub_08086"	"hypothetical_protein"
"4033"	"Rsub_08087"	"hypothetical_protein"
"4034"	"Rsub_08088"	"hypothetical_protein"
"4035"	"Rsub_08090"	"hypothetical_protein"
"4036"	"Rsub_08091"	"hypothetical_protein"
"4037"	"Rsub_08094"	"SLC35E1; solute carrier family 35, member E1"
"4038"	"Rsub_08096"	"hypothetical_protein"
"4039"	"Rsub_08098"	"SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3"
"4040"	"Rsub_08100"	"hypothetical_protein"
"4041"	"Rsub_08102"	"hypothetical_protein"
"4042"	"Rsub_08103"	"hypothetical_protein"
"4043"	"Rsub_08106"	"ATPeF0O, ATP5O, ATP5; F-type H+-transporting ATPase subunit O"
"4044"	"Rsub_08107"	"hypothetical_protein"
"4045"	"Rsub_08802"	"hypothetical_protein"
"4046"	"Rsub_08804"	"hypothetical_protein"
"4047"	"Rsub_08805"	"hypothetical_protein"
"4048"	"Rsub_08806"	"hypothetical_protein"
"4049"	"Rsub_08808"	"hypothetical_protein"
"4050"	"Rsub_08809"	"NMT; glycylpeptide N-tetradecanoyltransferase [EC:2.3.1.97]"
"4051"	"Rsub_08810"	"hypothetical_protein"
"4052"	"Rsub_08812"	"DSE1, ALT2, EMB2757; protein decreased size exclusion limit 1"
"4053"	"Rsub_08815"	"MAPRE; microtubule-associated protein, RP/EB family"
"4054"	"Rsub_08816"	"hypothetical_protein"
"4055"	"Rsub_08817"	"EIF5; translation initiation factor 5"
"4056"	"Rsub_08819"	"RRP6, EXOSC10; exosome complex exonuclease RRP6 [EC:3.1.13.-]"
"4057"	"Rsub_08820"	"ALKBH2; DNA oxidative demethylase [EC:1.14.11.33]"
"4058"	"Rsub_08821"	"hypothetical_protein"
"4059"	"Rsub_08822"	"hypothetical_protein"
"4060"	"Rsub_08824"	"hypothetical_protein"
"4061"	"Rsub_08826"	"hypothetical_protein"
"4062"	"Rsub_08831"	"BRF1, GTF3B; transcription factor IIIB 90 kDa subunit"
"4063"	"Rsub_08836"	"hypothetical_protein"
"4064"	"Rsub_08837"	"UBE3C; ubiquitin-protein ligase E3 C [EC:2.3.2.26]"
"4065"	"Rsub_08840"	"SDA1, SDAD1; protein SDA1"
"4066"	"Rsub_08841"	"DOLK; dolichol kinase [EC:2.7.1.108]"
"4067"	"Rsub_08845"	"metK, MAT; S-adenosylmethionine synthetase [EC:2.5.1.6]"
"4068"	"Rsub_08846"	"SPO11; meiotic recombination protein SPO11"
"4069"	"Rsub_08848"	"hypothetical_protein"
"4070"	"Rsub_08849"	"MKRN; E3 ubiquitin-protein ligase makorin [EC:2.3.2.27]"
"4071"	"Rsub_08852"	"hypothetical_protein"
"4072"	"Rsub_08858"	"hypothetical_protein"
"4073"	"Rsub_08863"	"hypothetical_protein"
"4074"	"Rsub_08864"	"EXD2; exonuclease 3'-5' domain-containing protein 2 [EC:3.1.11.1]"
"4075"	"Rsub_08929"	"hypothetical_protein"
"4076"	"Rsub_08932"	"BECN, VPS30, ATG6; beclin"
"4077"	"Rsub_08933"	"hypothetical_protein"
"4078"	"Rsub_08934"	"hypothetical_protein"
"4079"	"Rsub_08935"	"hypothetical_protein"
"4080"	"Rsub_08936"	"hypothetical_protein"
"4081"	"Rsub_08939"	"POLD1; DNA polymerase delta subunit 1 [EC:2.7.7.7]"
"4082"	"Rsub_08940"	"hypothetical_protein"
"4083"	"Rsub_08941"	"hypothetical_protein"
"4084"	"Rsub_08946"	"hypothetical_protein"
"4085"	"Rsub_08949"	"hypothetical_protein"
"4086"	"Rsub_08950"	"PRMT3; type I protein arginine methyltransferase [EC:2.1.1.319]"
"4087"	"Rsub_08951"	"RBX1, ROC1; E3 ubiquitin-protein ligase RBX1 [EC:2.3.2.32]"
"4088"	"Rsub_08958"	"hypothetical_protein"
"4089"	"Rsub_08961"	"hypothetical_protein"
"4090"	"Rsub_08965"	"hypothetical_protein"
"4091"	"Rsub_08967"	"hypothetical_protein"
"4092"	"Rsub_08968"	"TALDO1, talB, talA; transaldolase [EC:2.2.1.2]"
"4093"	"Rsub_08972"	"TC.BASS; bile acid:Na+ symporter, BASS family"
"4094"	"Rsub_08973"	"hypothetical_protein"
"4095"	"Rsub_08974"	"CSNK1, CKI; casein kinase 1 [EC:2.7.11.1]"
"4096"	"Rsub_08975"	"EBS, SHL; chromatin remodeling protein"
"4097"	"Rsub_08977"	"cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]"
"4098"	"Rsub_08978"	"hypothetical_protein"
"4099"	"Rsub_08979"	"hypothetical_protein"
"4100"	"Rsub_08981"	"hypothetical_protein"
"4101"	"Rsub_08983"	"GGH; gamma-glutamyl hydrolase [EC:3.4.19.9]"
"4102"	"Rsub_08986"	"AAK; AP2-associated kinase [EC:2.7.11.1]"
"4103"	"Rsub_08987"	"hypothetical_protein"
"4104"	"Rsub_08992"	"hypothetical_protein"
"4105"	"Rsub_08995"	"hypothetical_protein"
"4106"	"Rsub_08868"	"SUPT16H, SPT16; FACT complex subunit SPT16"
"4107"	"Rsub_08869"	"hypothetical_protein"
"4108"	"Rsub_08870"	"hypothetical_protein"
"4109"	"Rsub_08871"	"hypothetical_protein"
"4110"	"Rsub_08873"	"hypothetical_protein"
"4111"	"Rsub_08878"	"hypothetical_protein"
"4112"	"Rsub_08881"	"LYPLA2; lysophospholipase II [EC:3.1.1.5]"
"4113"	"Rsub_08886"	"hypothetical_protein"
"4114"	"Rsub_08887"	"POLD1; DNA polymerase delta subunit 1 [EC:2.7.7.7]"
"4115"	"Rsub_08891"	"BTAF1, MOT1; TATA-binding protein-associated factor [EC:5.6.2.-]"
"4116"	"Rsub_08893"	"pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]"
"4117"	"Rsub_08895"	"UTP10, HEATR1; U3 small nucleolar RNA-associated protein 10"
"4118"	"Rsub_08897"	"hypothetical_protein"
"4119"	"Rsub_08899"	"hypothetical_protein"
"4120"	"Rsub_08900"	"hypothetical_protein"
"4121"	"Rsub_08904"	"RFC2_4; replication factor C subunit 2/4"
"4122"	"Rsub_08905"	"CSNK1, CKI; casein kinase 1 [EC:2.7.11.1]"
"4123"	"Rsub_08906"	"hypothetical_protein"
"4124"	"Rsub_08909"	"hypothetical_protein"
"4125"	"Rsub_08912"	"hypothetical_protein"
"4126"	"Rsub_08913"	"SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]"
"4127"	"Rsub_08915"	"RAB2A; Ras-related protein Rab-2A"
"4128"	"Rsub_08923"	"hypothetical_protein"
"4129"	"Rsub_08926"	"CSNK2B; casein kinase II subunit beta"
"4130"	"Rsub_08927"	"hypothetical_protein"
"4131"	"Rsub_08928"	"hypothetical_protein"
"4132"	"Rsub_08726"	"hypothetical_protein"
"4133"	"Rsub_08731"	"NFYC, HAP5; nuclear transcription factor Y, gamma"
"4134"	"Rsub_08732"	"CCT7; T-complex protein 1 subunit eta"
"4135"	"Rsub_08733"	"UBE2N, BLU, UBC13; ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]"
"4136"	"Rsub_08736"	"TM7SF2, ERG24; Delta14-sterol reductase [EC:1.3.1.70]"
"4137"	"Rsub_08737"	"RP-L18, MRPL18, rplR; large subunit ribosomal protein L18"
"4138"	"Rsub_08738"	"hypothetical_protein"
"4139"	"Rsub_08739"	"DIM1; 18S rRNA (adenine1779-N6/adenine1780-N6)-dimethyltransferase [EC:2.1.1.183]"
"4140"	"Rsub_08740"	"BZ1; anthocyanidin 3-O-glucosyltransferase [EC:2.4.1.115]"
"4141"	"Rsub_08745"	"DHAR; glutathione dehydrogenase/transferase [EC:1.8.5.1 2.5.1.18]"
"4142"	"Rsub_08746"	"hypothetical_protein"
"4143"	"Rsub_08747"	"hypothetical_protein"
"4144"	"Rsub_08750"	"hypothetical_protein"
"4145"	"Rsub_08751"	"hypothetical_protein"
"4146"	"Rsub_08752"	"MSL1_2_3; mechanosensitive ion channel protein 1/2/3"
"4147"	"Rsub_08756"	"DRG1, RBG1; developmentally-regulated GTP-binding protein 1 [EC:3.6.5.-]"
"4148"	"Rsub_08759"	"hypothetical_protein"
"4149"	"Rsub_08769"	"UBR3; E3 ubiquitin-protein ligase UBR3 [EC:2.3.2.27]"
"4150"	"Rsub_08771"	"RP-S27Ae, RPS27A, UBA80; ubiquitin-small subunit ribosomal protein S27Ae"
"4151"	"Rsub_08772"	"clpC; ATP-dependent Clp protease ATP-binding subunit ClpC"
"4152"	"Rsub_08777"	"APY; apyrase [EC:3.6.1.5]"
"4153"	"Rsub_08778"	"lysA; diaminopimelate decarboxylase [EC:4.1.1.20]"
"4154"	"Rsub_08785"	"ACSS1_2, acs; acetyl-CoA synthetase [EC:6.2.1.1]"
"4155"	"Rsub_08788"	"hypothetical_protein"
"4156"	"Rsub_08790"	"ELOC, TCEB1; elongin-C"
"4157"	"Rsub_08791"	"ACOT11; acyl-CoA thioesteraes 11 [EC:3.1.2.-]"
"4158"	"Rsub_08792"	"hypothetical_protein"
"4159"	"Rsub_08793"	"carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]"
"4160"	"Rsub_08794"	"CMPK1, UMPK; UMP-CMP kinase [EC:2.7.4.14]"
"4161"	"Rsub_08795"	"hypothetical_protein"
"4162"	"Rsub_08799"	"panC; pantoate--beta-alanine ligase [EC:6.3.2.1]"
"4163"	"Rsub_09054"	"hypothetical_protein"
"4164"	"Rsub_09057"	"CDO1; cysteine dioxygenase [EC:1.13.11.20]"
"4165"	"Rsub_09058"	"hypothetical_protein"
"4166"	"Rsub_09059"	"CYB5R; cytochrome-b5 reductase [EC:1.6.2.2]"
"4167"	"Rsub_09062"	"ATPeF1A, ATP5A1, ATP1; F-type H+-transporting ATPase subunit alpha"
"4168"	"Rsub_09063"	"PSMD10; 26S proteasome non-ATPase regulatory subunit 10"
"4169"	"Rsub_09065"	"CNBP; cellular nucleic acid-binding protein"
"4170"	"Rsub_09068"	"frmB, ESD, fghA; S-formylglutathione hydrolase [EC:3.1.2.12]"
"4171"	"Rsub_09069"	"paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]"
"4172"	"Rsub_09070"	"hypothetical_protein"
"4173"	"Rsub_09072"	"hypothetical_protein"
"4174"	"Rsub_09077"	"hypothetical_protein"
"4175"	"Rsub_09078"	"ABCG2, CD338; ATP-binding cassette, subfamily G (WHITE), member 2"
"4176"	"Rsub_09079"	"MRPL45; large subunit ribosomal protein L45"
"4177"	"Rsub_09081"	"VPS54; vacuolar protein sorting-associated protein 54"
"4178"	"Rsub_09082"	"hypothetical_protein"
"4179"	"Rsub_09085"	"ZDHHC13_17, HIP14; palmitoyltransferase ZDHHC13/17 [EC:2.3.1.225]"
"4180"	"Rsub_09089"	"hypothetical_protein"
"4181"	"Rsub_09090"	"ABCF1; ATP-binding cassette, subfamily F, member 1"
"4182"	"Rsub_09091"	"hypothetical_protein"
"4183"	"Rsub_09092"	"QSOX; thiol oxidase [EC:1.8.3.2]"
"4184"	"Rsub_09094"	"hypothetical_protein"
"4185"	"Rsub_09095"	"ppa; inorganic pyrophosphatase [EC:3.6.1.1]"
"4186"	"Rsub_09096"	"TDP1; tyrosyl-DNA phosphodiesterase 1 [EC:3.1.4.-]"
"4187"	"Rsub_09099"	"CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]"
"4188"	"Rsub_09100"	"hypothetical_protein"
"4189"	"Rsub_09102"	"hypothetical_protein"
"4190"	"Rsub_09103"	"HSFF; heat shock transcription factor, other eukaryote"
"4191"	"Rsub_09107"	"hypothetical_protein"
"4192"	"Rsub_09108"	"hypothetical_protein"
"4193"	"Rsub_09385"	"hypothetical_protein"
"4194"	"Rsub_09387"	"cysK; cysteine synthase [EC:2.5.1.47]"
"4195"	"Rsub_09392"	"SF4, SUGP1; splicing factor 4"
"4196"	"Rsub_09393"	"E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]"
"4197"	"Rsub_09394"	"hypothetical_protein"
"4198"	"Rsub_09395"	"hypothetical_protein"
"4199"	"Rsub_09396"	"hypothetical_protein"
"4200"	"Rsub_09399"	"hypothetical_protein"
"4201"	"Rsub_09400"	"hypothetical_protein"
"4202"	"Rsub_09401"	"hypothetical_protein"
"4203"	"Rsub_09405"	"hypothetical_protein"
"4204"	"Rsub_09406"	"hypothetical_protein"
"4205"	"Rsub_09409"	"hypothetical_protein"
"4206"	"Rsub_09412"	"hypothetical_protein"
"4207"	"Rsub_09415"	"hypothetical_protein"
"4208"	"Rsub_09416"	"hypothetical_protein"
"4209"	"Rsub_09417"	"relA; GTP pyrophosphokinase [EC:2.7.6.5]"
"4210"	"Rsub_09420"	"RP-SAe, RPSA; small subunit ribosomal protein SAe"
"4211"	"Rsub_09421"	"CARKD; ATP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.93]"
"4212"	"Rsub_09422"	"hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]"
"4213"	"Rsub_09423"	"ERK, MAPK1_3; mitogen-activated protein kinase 1/3 [EC:2.7.11.24]"
"4214"	"Rsub_09424"	"MYBP; transcription factor MYB, plant"
"4215"	"Rsub_09425"	"DDX5, DBP2; ATP-dependent RNA helicase DDX5/DBP2 [EC:5.6.2.7]"
"4216"	"Rsub_09427"	"fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]"
"4217"	"Rsub_09428"	"hypothetical_protein"
"4218"	"Rsub_09430"	"MSH5; DNA mismatch repair protein MSH5"
"4219"	"Rsub_09435"	"SUPT6H, SPT6; transcription elongation factor SPT6"
"4220"	"Rsub_09436"	"EIF5B; translation initiation factor 5B"
"4221"	"Rsub_09438"	"CNBP; cellular nucleic acid-binding protein"
"4222"	"Rsub_09439"	"VPS4; vacuolar protein-sorting-associated protein 4"
"4223"	"Rsub_09168"	"MRD1, RBM19; multiple RNA-binding domain-containing protein 1"
"4224"	"Rsub_09172"	"hypothetical_protein"
"4225"	"Rsub_09177"	"hypothetical_protein"
"4226"	"Rsub_09178"	"hypothetical_protein"
"4227"	"Rsub_09181"	"G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]"
"4228"	"Rsub_09184"	"SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"
"4229"	"Rsub_09187"	"hypothetical_protein"
"4230"	"Rsub_09189"	"hypothetical_protein"
"4231"	"Rsub_09190"	"DNAH; dynein axonemal heavy chain"
"4232"	"Rsub_09191"	"hypothetical_protein"
"4233"	"Rsub_09193"	"hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]"
"4234"	"Rsub_09199"	"hypothetical_protein"
"4235"	"Rsub_09200"	"hypothetical_protein"
"4236"	"Rsub_09201"	"hypothetical_protein"
"4237"	"Rsub_09202"	"CSLA; beta-mannan synthase [EC:2.4.1.32]"
"4238"	"Rsub_09203"	"hypothetical_protein"
"4239"	"Rsub_09206"	"JMJD6; histone arginine demethylase JMJD6 [EC:1.14.11.-]"
"4240"	"Rsub_09207"	"hypothetical_protein"
"4241"	"Rsub_09209"	"USP10, UBP3; ubiquitin carboxyl-terminal hydrolase 10 [EC:3.4.19.12]"
"4242"	"Rsub_09210"	"CKAP5; cytoskeleton-associated protein 5"
"4243"	"Rsub_09211"	"hypothetical_protein"
"4244"	"Rsub_09213"	"hypothetical_protein"
"4245"	"Rsub_09214"	"hypothetical_protein"
"4246"	"Rsub_09215"	"UBLE1A, SAE1; ubiquitin-like 1-activating enzyme E1 A [EC:6.2.1.45]"
"4247"	"Rsub_09217"	"OTU1, YOD1; ubiquitin thioesterase OTU1 [EC:3.1.2.-]"
"4248"	"Rsub_09219"	"hypothetical_protein"
"4249"	"Rsub_09220"	"hypothetical_protein"
"4250"	"Rsub_09222"	"hypothetical_protein"
"4251"	"Rsub_09226"	"hypothetical_protein"
"4252"	"Rsub_09228"	"hypothetical_protein"
"4253"	"Rsub_09229"	"ARL3; ADP-ribosylation factor-like protein 3"
"4254"	"Rsub_09233"	"MBD9; methyl-CpG-binding domain-containing protein 9 [EC:2.3.1.48]"
"4255"	"Rsub_09234"	"ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]"
"4256"	"Rsub_09235"	"CAND1, TIP120A; cullin-associated NEDD8-dissociated protein 1"
"4257"	"Rsub_09236"	"TPP2; tripeptidyl-peptidase II [EC:3.4.14.10]"
"4258"	"Rsub_09238"	"copA, ctpA, ATP7; P-type Cu+ transporter [EC:7.2.2.8]"
"4259"	"Rsub_09239"	"hypothetical_protein"
"4260"	"Rsub_09241"	"BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]"
"4261"	"Rsub_09244"	"MDH2; malate dehydrogenase [EC:1.1.1.37]"
"4262"	"Rsub_09246"	"MECR, NRBF1; mitochondrial enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase [EC:1.3.1.- 1.3.1.38]"
"4263"	"Rsub_09249"	"hypothetical_protein"
